latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
34.32197,-111.0324,328.89,0.39,0.37,2025-01-08,2021,N21,VIIRS,n,2.0NRT,282.71,5.68,D
33.85275,-111.98543,347.15,0.42,0.38,2025-01-08,2021,N21,VIIRS,n,2.0NRT,295.77,9.84,D
33.85198,-111.98987,350.49,0.42,0.38,2025-01-08,2021,N21,VIIRS,n,2.0NRT,298.91,9.84,D
33.85613,-111.98631,367,0.42,0.38,2025-01-08,2021,N21,VIIRS,h,2.0NRT,301.12,20.25,D
34.1953,-118.1567,341.32,0.53,0.5,2025-01-08,2021,N21,VIIRS,n,2.0NRT,314.16,49.12,D
34.05782,-118.54433,340.76,0.56,0.52,2025-01-08,2021,N21,VIIRS,n,2.0NRT,292.58,13.72,D
33.85536,-111.99076,353.88,0.42,0.38,2025-01-08,2021,N21,VIIRS,n,2.0NRT,307.17,20.25,D
37.75691,-95.54025,337.84,0.6,0.71,2025-01-08,2021,N21,VIIRS,n,2.0NRT,271.62,8,D
33.85459,-111.9952,328.06,0.42,0.38,2025-01-08,2021,N21,VIIRS,n,2.0NRT,296.37,8.29,D
34.21184,-118.08327,337.43,0.53,0.5,2025-01-08,2021,N21,VIIRS,n,2.0NRT,289.97,27.22,D
38.13338,-93.43253,325.33,0.79,0.78,2025-01-08,2021,N21,VIIRS,n,2.0NRT,268.48,12.6,D
34.20454,-118.07318,328.65,0.53,0.5,2025-01-08,2021,N21,VIIRS,n,2.0NRT,281.97,17.8,D
34.20654,-118.13083,332.14,0.53,0.5,2025-01-08,2021,N21,VIIRS,n,2.0NRT,292.6,16.98,D
34.32319,-111.04586,332.68,0.39,0.37,2025-01-08,2021,N21,VIIRS,n,2.0NRT,281.61,7.35,D
34.32178,-111.05441,333.54,0.39,0.37,2025-01-08,2021,N21,VIIRS,n,2.0NRT,283.4,4.33,D
34.32367,-111.0637,334.78,0.39,0.37,2025-01-08,2021,N21,VIIRS,n,2.0NRT,283.08,7.6,D
34.21058,-118.08886,346.97,0.53,0.5,2025-01-08,2021,N21,VIIRS,n,2.0NRT,294.47,27.22,D
34.20082,-118.1554,367,0.53,0.5,2025-01-08,2021,N21,VIIRS,h,2.0NRT,304.15,14.3,D
34.20359,-118.1435,367,0.53,0.5,2025-01-08,2021,N21,VIIRS,h,2.0NRT,306.33,35.92,D
34.20385,-118.14009,367,0.53,0.5,2025-01-08,2021,N21,VIIRS,h,2.0NRT,301.29,20.67,D
38.13573,-93.43171,334.06,0.79,0.78,2025-01-08,2021,N21,VIIRS,n,2.0NRT,268.66,9.43,D
34.20501,-118.1374,367,0.53,0.5,2025-01-08,2021,N21,VIIRS,h,2.0NRT,299.27,16.98,D
34.20615,-118.06608,352.36,0.53,0.5,2025-01-08,2021,N21,VIIRS,n,2.0NRT,288.51,17.8,D
34.33242,-111.05232,332.57,0.39,0.37,2025-01-08,2021,N21,VIIRS,n,2.0NRT,283.12,3.51,D
34.33172,-111.05662,329.5,0.39,0.37,2025-01-08,2021,N21,VIIRS,n,2.0NRT,281.75,3.51,D
34.33717,-111.04442,329.44,0.39,0.37,2025-01-08,2021,N21,VIIRS,n,2.0NRT,281.78,3.47,D
34.05167,-118.54951,332.3,0.56,0.52,2025-01-08,2021,N21,VIIRS,n,2.0NRT,293.57,51.87,D
33.42049,-110.85976,326.44,0.4,0.37,2025-01-08,2021,N21,VIIRS,n,2.0NRT,283.08,2.2,D
34.33503,-111.05734,338.74,0.39,0.37,2025-01-08,2021,N21,VIIRS,n,2.0NRT,281.63,6.19,D
32.07861,-94.73415,355.9,0.61,0.71,2025-01-08,2021,N21,VIIRS,l,2.0NRT,283.61,26.3,D
37.90144,-121.68374,367,0.34,0.56,2025-01-08,2023,N21,VIIRS,h,2.0NRT,293.57,11.1,D
38.50573,-121.93391,336.54,0.33,0.56,2025-01-08,2023,N21,VIIRS,n,2.0NRT,290.18,6.18,D
38.50665,-121.93028,367,0.33,0.56,2025-01-08,2023,N21,VIIRS,h,2.0NRT,291.78,6.18,D
37.62901,-120.87684,325.25,0.62,0.54,2025-01-08,2023,N21,VIIRS,n,2.0NRT,288.54,4.87,D
36.9865,-120.82337,345.59,0.32,0.54,2025-01-08,2023,N21,VIIRS,n,2.0NRT,288.83,4.1,D
37.57795,-120.5253,333.65,0.59,0.53,2025-01-08,2023,N21,VIIRS,n,2.0NRT,288.19,4.7,D
37.68041,-121.31058,332.27,0.32,0.55,2025-01-08,2023,N21,VIIRS,n,2.0NRT,291.45,4.28,D
38.6559,-122.91327,327.04,0.37,0.58,2025-01-08,2023,N21,VIIRS,n,2.0NRT,290.48,2.25,D
37.53451,-121.25533,333.7,0.33,0.55,2025-01-08,2023,N21,VIIRS,n,2.0NRT,291.88,2.27,D
37.54453,-121.23663,345.53,0.32,0.55,2025-01-08,2023,N21,VIIRS,n,2.0NRT,291.58,3.34,D
37.85566,-108.61864,348.69,0.41,0.37,2025-01-08,2023,N21,VIIRS,n,2.0NRT,277.63,11.52,D
37.85903,-108.61932,336.42,0.41,0.37,2025-01-08,2023,N21,VIIRS,n,2.0NRT,284.67,11.52,D
37.8624,-108.62001,331.7,0.41,0.37,2025-01-08,2023,N21,VIIRS,n,2.0NRT,277.7,7.74,D
39.05024,-108.45168,328.56,0.42,0.38,2025-01-08,2023,N21,VIIRS,n,2.0NRT,281.67,2.95,D
46.77279,-123.61829,336.4,0.49,0.48,2025-01-08,2023,N21,VIIRS,n,2.0NRT,276.32,10.33,D
37.65788,-112.72471,340.79,0.41,0.37,2025-01-08,2023,N21,VIIRS,n,2.0NRT,267.95,23.76,D
37.66121,-112.72558,340.55,0.41,0.37,2025-01-08,2023,N21,VIIRS,n,2.0NRT,279.49,23.76,D
37.66044,-112.73005,334.3,0.41,0.37,2025-01-08,2023,N21,VIIRS,n,2.0NRT,276.66,23.76,D
38.7753,-122.0288,331.18,0.33,0.55,2025-01-08,2023,N21,VIIRS,n,2.0NRT,289.58,2.53,D
36.15152,-121.0759,367,0.34,0.56,2025-01-08,2023,N21,VIIRS,h,2.0NRT,298.54,8,D
36.15243,-121.07229,353.17,0.34,0.56,2025-01-08,2023,N21,VIIRS,n,2.0NRT,294.84,9.9,D
36.15061,-121.07956,327.64,0.34,0.56,2025-01-08,2023,N21,VIIRS,n,2.0NRT,294.37,8,D
42.30341,-105.2467,337.12,0.4,0.44,2025-01-08,2023,N21,VIIRS,n,2.0NRT,277.69,7.14,D
37.43983,-120.73657,349.35,0.61,0.54,2025-01-08,2023,N21,VIIRS,n,2.0NRT,289.58,13.22,D
40.72326,-95.38199,336.04,0.64,0.72,2025-01-08,2023,N21,VIIRS,n,2.0NRT,272.2,8.06,D
38.39573,-122.0452,339.77,0.34,0.56,2025-01-08,2023,N21,VIIRS,n,2.0NRT,289.64,2.78,D
40.05425,-120.84251,330.3,0.54,0.51,2025-01-08,2023,N21,VIIRS,n,2.0NRT,277.82,4.99,D
37.85354,-108.60867,334.88,0.41,0.37,2025-01-08,2023,N21,VIIRS,n,2.0NRT,278.69,3.51,D
38.75415,-119.82468,326.43,0.51,0.5,2025-01-08,2023,N21,VIIRS,n,2.0NRT,280.25,6.05,D
38.74972,-119.82325,346.38,0.51,0.5,2025-01-08,2023,N21,VIIRS,n,2.0NRT,278.92,11.74,D
38.74653,-119.81658,330.75,0.51,0.49,2025-01-08,2023,N21,VIIRS,n,2.0NRT,277.42,11.74,D
37.85691,-108.60938,332.27,0.41,0.37,2025-01-08,2023,N21,VIIRS,n,2.0NRT,278.95,3.3,D
38.88238,-122.65162,341.34,0.36,0.57,2025-01-08,2023,N21,VIIRS,n,2.0NRT,289.67,4.64,D
37.85629,-108.614,327.14,0.41,0.37,2025-01-08,2023,N21,VIIRS,n,2.0NRT,277.75,11.52,D
39.69695,-121.82137,340.18,0.61,0.54,2025-01-08,2023,N21,VIIRS,n,2.0NRT,290.65,14.82,D
39.69417,-121.82046,338.89,0.61,0.54,2025-01-08,2023,N21,VIIRS,n,2.0NRT,288.35,12.23,D
36.61913,-119.01315,336.99,0.52,0.5,2025-01-08,2023,N21,VIIRS,n,2.0NRT,288.42,6.03,D
44.5449,-120.18468,338.22,0.39,0.44,2025-01-08,2025,N21,VIIRS,n,2.0NRT,284.31,11.71,D
45.38151,-122.30768,336.66,0.46,0.47,2025-01-08,2025,N21,VIIRS,n,2.0NRT,282.91,7.78,D
37.43787,-120.73616,353.14,0.61,0.71,2025-01-08,2201,N21,VIIRS,n,2.0NRT,291.8,9.6,D
37.43877,-120.7349,349.43,0.61,0.71,2025-01-08,2201,N21,VIIRS,n,2.0NRT,291.6,9.92,D
34.06784,-118.61338,332.18,0.77,0.78,2025-01-08,2201,N21,VIIRS,n,2.0NRT,291.11,13.26,D
34.07497,-118.61421,340.88,0.77,0.78,2025-01-08,2201,N21,VIIRS,n,2.0NRT,285.22,13.26,D
34.08276,-118.58344,367,0.78,0.78,2025-01-08,2201,N21,VIIRS,h,2.0NRT,300.32,73.46,D
34.07322,-118.55424,367,0.78,0.78,2025-01-08,2201,N21,VIIRS,h,2.0NRT,292.04,34.22,D
34.0826,-118.59119,367,0.78,0.78,2025-01-08,2201,N21,VIIRS,h,2.0NRT,300.01,73.46,D
34.06588,-118.5608,333.22,0.78,0.78,2025-01-08,2201,N21,VIIRS,n,2.0NRT,287.84,51.19,D
34.08341,-118.55262,345.21,0.78,0.78,2025-01-08,2201,N21,VIIRS,n,2.0NRT,293.16,410.06,D
34.07704,-118.51255,349.43,0.78,0.78,2025-01-08,2201,N21,VIIRS,n,2.0NRT,294.25,35.21,D
34.08244,-118.59917,327.64,0.78,0.78,2025-01-08,2201,N21,VIIRS,n,2.0NRT,278.47,32.31,D
34.08378,-118.53458,207.38,0.78,0.78,2025-01-08,2201,N21,VIIRS,l,2.0NRT,303.47,225.97,D
34.04494,-118.53767,367,0.78,0.78,2025-01-08,2201,N21,VIIRS,h,2.0NRT,301.54,62.05,D
34.07684,-118.52292,367,0.78,0.78,2025-01-08,2201,N21,VIIRS,h,2.0NRT,294.04,35.21,D
36.1511,-121.07305,333.78,0.57,0.69,2025-01-08,2201,N21,VIIRS,n,2.0NRT,295.8,5.39,D
36.15309,-121.07158,327.26,0.58,0.69,2025-01-08,2201,N21,VIIRS,n,2.0NRT,294.9,6.38,D
37.90425,-121.68549,327.51,0.55,0.68,2025-01-08,2201,N21,VIIRS,n,2.0NRT,293.13,4.33,D
34.08315,-118.56491,367,0.78,0.78,2025-01-08,2201,N21,VIIRS,l,2.0NRT,331.5,292.35,D
34.08297,-118.57333,207.38,0.78,0.78,2025-01-08,2201,N21,VIIRS,l,2.0NRT,308.54,292.35,D
34.09097,-118.53405,367,0.78,0.78,2025-01-08,2201,N21,VIIRS,h,2.0NRT,303.99,225.97,D
34.09055,-118.55404,367,0.78,0.78,2025-01-08,2201,N21,VIIRS,h,2.0NRT,351.75,410.06,D
34.04473,-118.54621,367,0.78,0.78,2025-01-08,2201,N21,VIIRS,h,2.0NRT,294.72,62.05,D
34.04822,-118.51601,330.81,0.78,0.78,2025-01-08,2201,N21,VIIRS,n,2.0NRT,290.96,17.62,D
34.09118,-118.52401,326.89,0.78,0.78,2025-01-08,2201,N21,VIIRS,n,2.0NRT,291.92,97.94,D
34.09028,-118.56673,352.58,0.78,0.78,2025-01-08,2201,N21,VIIRS,n,2.0NRT,293.82,292.35,D
34.09072,-118.54607,367,0.78,0.78,2025-01-08,2201,N21,VIIRS,l,2.0NRT,333.63,225.97,D
34.04806,-118.52471,367,0.78,0.78,2025-01-08,2201,N21,VIIRS,h,2.0NRT,292.22,30.58,D
34.09042,-118.5602,367,0.78,0.78,2025-01-08,2201,N21,VIIRS,l,2.0NRT,371.81,410.06,D
34.04074,-118.53184,348.85,0.78,0.78,2025-01-08,2201,N21,VIIRS,n,2.0NRT,286.95,30.58,D
34.09787,-118.54737,329.12,0.78,0.78,2025-01-08,2201,N21,VIIRS,n,2.0NRT,290.33,10.96,D
34.0977,-118.55556,332.59,0.78,0.78,2025-01-08,2201,N21,VIIRS,n,2.0NRT,290.05,15.83,D
34.07306,-118.56057,367,0.78,0.78,2025-01-08,2201,N21,VIIRS,h,2.0NRT,293.23,51.19,D
34.0409,-118.52362,336.05,0.78,0.78,2025-01-08,2201,N21,VIIRS,n,2.0NRT,288.93,30.58,D
34.03373,-118.52235,330.09,0.78,0.78,2025-01-08,2201,N21,VIIRS,n,2.0NRT,286.58,6.97,D
34.08419,-118.51447,347.46,0.78,0.78,2025-01-08,2201,N21,VIIRS,n,2.0NRT,291.69,97.94,D
34.07283,-118.56954,348.5,0.78,0.78,2025-01-08,2201,N21,VIIRS,n,2.0NRT,294.5,51.19,D
34.076,-118.56389,367,0.78,0.78,2025-01-08,2201,N21,VIIRS,h,2.0NRT,300.78,100.46,D
34.07413,-118.51846,333.67,0.78,0.78,2025-01-08,2201,N21,VIIRS,n,2.0NRT,289.35,12.17,D
34.07209,-118.59771,331.41,0.78,0.78,2025-01-08,2201,N21,VIIRS,n,2.0NRT,285.54,15.3,D
34.04774,-118.54153,367,0.78,0.78,2025-01-08,2201,N21,VIIRS,h,2.0NRT,298.8,33.17,D
34.06899,-118.55594,355.71,0.78,0.78,2025-01-08,2201,N21,VIIRS,l,2.0NRT,288.88,39.71,D
34.05249,-118.52258,326.38,0.78,0.78,2025-01-08,2201,N21,VIIRS,n,2.0NRT,288.67,13.61,D
